timestamp,entropy_src_ip,entropy_dst_ip,window_tx,median_packet_size,mean_packet_size,std_dev_packet_size,packet_frequency,unique_ip,tcp_count,udp_count,icmp_count,type_attack
2024-05-28 20:07:01,2.0248546065271835,2.0100334521689707,12036,66.0,194.1290322580645,361.77811252964864,12.414848158397444,62,59,3,0,Normal
2024-05-28 20:07:15,2.0590391046748544,2.7544418457133455,2548,66.0,115.81818181818181,134.3718167026365,4.396900185369315,22,15,5,0,Normal
2024-05-28 20:07:21,2.0590391046748544,2.170134892428194,2546,102.5,115.72727272727273,61.61182134075911,3.9973145314193466,22,11,10,0,Normal
2024-05-28 20:07:26,1.3092966682370037,1.9362600275315274,1088,66.0,98.9090909090909,49.36773798462927,2.4625457977551433,11,9,2,0,Normal
2024-05-28 20:07:32,1.3092966682370037,1.8585552118703144,1186,66.0,107.81818181818181,51.424822767747244,2.0948953304592637,11,9,2,0,Normal
2024-05-28 20:07:37,1.947338796187554,2.5220552088742005,1880,66.0,78.33333333333333,38.62066228789397,4.7929792440033845,24,22,2,0,Normal
2024-05-28 20:07:42,2.410131518620187,2.1585133221226824,114243,81.0,347.24316109422494,498.80880155420334,66.57043293443682,329,308,21,0,Normal
2024-05-28 20:07:47,1.1486486422426356,3.4587338142510946,176030,56.0,133.7613981762918,193.94007605331308,264.2094385810428,1316,1314,2,0,ddos
2024-05-28 20:07:52,0.4407930732754577,10.166486644830806,129875,54.0,65.00250250250251,84.30894669153435,401.0481044957131,1998,1991,4,0,ddos
2024-05-28 20:07:58,0.2641197724908564,8.985056573813026,31964,54.0,55.97898423817863,13.471494703490084,105.44724590630153,571,568,2,0,Normal
2024-05-28 20:08:03,2.2359263506290326,2.6840172808298455,2194,66.0,104.47619047619048,73.68828752807913,4.202637575342285,21,15,6,0,Normal
2024-05-28 20:08:08,1.892923474241843,2.4467982313671475,7321,164.0,271.14814814814815,321.43621033011425,5.448270587753377,27,14,13,0,Normal
2024-05-28 20:08:13,2.155913095175825,2.0922718656836103,2435,132.0,162.33333333333334,155.44287982692833,2.901359015905444,15,8,7,0,Normal
2024-05-28 20:08:18,1.6691803368667308,2.5073801024236353,1300,66.0,100.0,50.331210687115096,2.6592268318442,13,9,4,0,Normal
2024-05-28 20:08:23,0.12463174228647432,10.433625189146335,79002,54.0,55.20754716981132,11.596083536377517,293.37447273062753,1431,1419,12,0,ddos
2024-05-28 20:08:29,0.14858108689876443,10.415069493392608,82110,54.0,55.66779661016949,16.77478374588908,289.68059522979524,1475,1451,12,0,ddos
2024-05-28 20:08:34,2.3977908050491403,2.811531240621763,47314,66.0,188.5019920318725,224.22238133347108,48.05116166076301,251,147,98,0,Normal
2024-05-28 20:08:39,1.865665429640102,2.210394956119385,6942,66.0,103.61194029850746,104.79132857253234,13.20292001296645,67,51,16,0,Normal
2024-05-28 20:08:44,0.6838104214057896,2.3090350200642944,2580,70.0,83.2258064516129,32.99042840408593,6.178672458408067,31,7,24,0,Normal
2024-05-29 09:55:15,3.857108289608604,3.0162727603458745,47643,96.0,261.77472527472526,363.8920846230351,36.34342056286773,182,54,128,0,Normal
2024-05-29 09:55:20,3.293631792111972,3.045236477412376,120247,92.0,374.601246105919,514.3249665468326,65.06878540902422,321,233,88,0,Normal
2024-05-29 09:55:25,3.7055304311628245,2.994697521036655,25179,179.0,310.85185185185185,378.1136125267803,16.265987859548616,81,23,58,0,Normal
2024-05-29 09:55:30,3.623771695627355,2.9973459724279534,26548,86.0,202.65648854961833,300.1425557224577,25.882576086870618,131,41,90,0,Normal
2024-05-29 09:55:35,4.38011053969596,2.7756626083983926,37137,92.0,200.74054054054054,246.4567452422098,36.336688289942416,185,30,155,0,Normal
2024-05-29 09:55:40,3.5484846983595104,2.7955663327201745,19178,79.0,165.32758620689654,207.1454917593974,23.64533144333753,116,7,107,0,Normal
2024-05-29 22:55:59,1.877382728485615,3.282394037907356,9771,66.0,112.3103448275862,92.66703593056677,17.409526492896912,87,45,28,0,Normal
2024-05-29 22:56:04,2.5131591655054937,2.7277790834777527,55725,70.0,216.82879377431905,245.65898405550558,51.10272522681059,257,150,107,0,Normal
2024-05-29 22:56:35,2.5398460301925274,2.9370548395784457,42500,66.0,189.73214285714286,251.84074056771252,44.81973861288511,224,159,62,0,Normal
2024-05-29 22:56:41,2.8470046641826645,2.590235124917695,26905,267.5,244.5909090909091,160.02035640133388,18.51334787136051,110,27,81,0,Normal
2024-05-29 22:56:46,1.668626627301774,2.9832352036060334,7135,81.0,127.41071428571429,96.86990111663653,11.15918639169103,56,23,33,0,Normal
2024-05-29 22:56:52,2.049314500107678,2.9051718888847455,2725,64.5,97.32142857142857,49.19934201899494,5.235215424440416,28,20,7,0,Normal
2024-05-29 22:56:57,1.3159669973441042,2.7732698037311407,2056,66.0,97.9047619047619,52.212847134548134,4.198690848193533,21,16,2,0,Normal
2024-05-29 22:57:02,1.7033848993102918,1.9039678130877662,2040,164.0,120.0,53.14021408444999,3.3960049397888326,17,15,2,0,Normal
2024-05-29 22:57:07,1.9050464172773456,2.4626831892554923,2553,66.0,102.12,49.77173495067256,4.984417713344542,25,22,3,0,Normal
2024-05-29 22:58:39,1.5936135521699277,2.1295665423437398,2698,66.0,87.03225806451613,45.64341726977106,6.196201728340527,31,29,2,0,Normal
2024-05-29 22:58:45,1.6682958340544896,2.5545851693377997,2390,66.0,99.58333333333333,50.08485854582755,4.592751184260029,24,22,2,0,Normal
2024-05-29 22:58:50,1.8380267541624737,2.614369445886757,1981,104.5,110.05555555555556,51.96951266765526,3.5937863434122406,18,14,3,0,Normal
2024-05-29 22:58:55,1.7273536033721066,2.681276369602581,2316,66.0,105.27272727272727,54.20598911742454,4.381848630234119,22,17,2,0,Normal
2024-05-29 22:59:01,1.698389299722353,2.2137476573431396,4033,104.5,112.02777777777777,51.98797195885854,6.2240459445240415,36,33,3,0,Normal
2024-05-29 22:59:06,2.187839858192965,2.1512189023742434,7074,164.0,208.05882352941177,134.16757326665402,6.778797277874265,34,18,16,0,Normal
2024-05-29 22:59:11,2.5161121952144407,2.6756981353679867,6019,153.5,177.02941176470588,119.34613162959283,6.780007115019231,34,16,18,0,Normal
2024-05-29 22:59:16,1.9165371209077375,2.2565153314796658,5588,164.0,169.33333333333334,72.31189460254862,6.5818577672503515,33,14,19,0,Normal
2024-05-30 20:09:09,1.8770341680403249,1.3410971216314893,5524,327.0,251.0909090909091,145.68737047992653,4.387150037540045,22,4,16,0,Normal
2024-05-30 20:09:14,1.8643767621991796,1.383866329597683,5916,327.0,257.2173913043478,143.39030241957548,4.680499918091251,23,5,17,0,Normal
2024-05-30 20:09:20,2.847951796875273,2.5741507612797396,17181,133.5,296.2241379310345,409.06445167510805,9.854803069601246,58,35,23,0,Normal
2024-05-30 20:09:26,1.0,1.4591479170272448,467,66.0,77.83333333333333,29.17428471940467,1.66256889616232,6,3,3,0,Normal
2024-05-30 20:10:39,1.807354922057604,2.467720100474499,923,63.0,65.92857142857143,18.140185405078203,2.7997172285599152,14,11,3,0,Normal
2024-05-30 20:10:46,1.5545851693377994,1.4833557549816874,1467,66.0,122.25,70.22716117476675,1.9728350478091914,12,5,7,0,Normal
2024-05-30 20:10:52,1.4488156357251847,0.9852281360342515,473,66.0,67.57142857142857,7.650530193711933,1.2678768369950522,7,3,4,0,Normal
2024-05-30 20:10:57,2.160596059742874,1.9613026877766613,17549,78.0,219.3625,349.5649883694733,16.746989414646666,80,71,9,0,Normal
2024-05-30 20:11:02,2.112441535219858,1.7164918599722805,494002,793.0,808.5139116202946,685.8155175489147,119.02686286293695,611,570,27,0,Normal
2024-05-30 20:11:07,2.1080011842081627,1.960959706951239,428899,81.5,450.52415966386553,579.1387036554999,191.82205361224905,952,843,94,0,ddos
2024-05-30 20:11:12,1.2569364739101305,0.9347637245831125,5475295,1478.0,1154.3948977440439,579.5634538504956,955.6147858973582,4743,4672,71,0,ddos
2024-05-30 20:11:17,1.093675083482773,5.620533081519472,1585267,1126.0,768.4280174503151,710.5502421788976,416.3734258087342,2063,2053,10,0,ddos
2024-05-30 20:11:22,0.06915201333299138,9.793763265872128,51876,54.0,54.60631578947368,3.994833782888668,192.73002074383646,950,926,24,0,ddos
2024-05-30 20:11:27,0.14239358038732677,9.797645358784017,56206,54.0,60.3068669527897,79.68449208613441,187.54915115898132,932,922,10,0,ddos
2024-05-30 20:11:32,1.7942611702214475,5.23170033213938,145937,54.0,311.8311965811966,504.7416485310243,94.03200182277419,468,457,11,0,Normal
2024-05-30 20:11:38,1.6339362076348767,1.800889782078765,35370,96.0,340.09615384615387,479.1661731838639,20.556435023974927,104,97,7,0,Normal
2024-05-30 20:38:24,1.6893917467430875,1.3787834934861753,2887,179.0,206.21428571428572,136.37353040791444,2.7936422290152074,14,4,10,0,Normal
2024-05-30 20:38:29,1.8571976364835465,1.47686896222917,10277,349.0,270.44736842105266,111.98418529521341,10.868449149529553,38,5,33,0,Normal
2024-05-30 20:38:35,2.823934896284056,2.4083445441575106,4406,124.0,183.58333333333334,124.66251664215494,4.484141553138478,24,6,17,0,Normal
2024-05-30 20:38:40,2.1258145836939115,1.9591479170272446,1263,66.0,105.25,59.062290564002566,3.3498144202811164,12,2,7,0,Normal
2024-05-30 20:38:47,2.4980775466236413,2.7933451941915166,1654,66.0,97.29411764705883,60.244369720704874,2.6669139052734145,17,8,7,0,Normal
2024-05-30 20:38:52,-0.0,-0.0,189,63.0,63.0,0.0,0.6109199497335066,3,0,3,0,Normal
2024-05-30 20:38:58,0.9182958340544896,0.9182958340544896,585,66.0,65.0,1.4142135623730951,2.4234551685028376,9,6,3,0,Normal
2024-05-30 20:39:04,1.5136139180294022,1.4916400328688808,32177,134.0,607.1132075471698,636.6536827132575,24.572325626895662,53,48,4,0,Normal
2024-05-30 20:39:09,1.9808259362290785,2.481714572986073,1468,56.0,133.45454545454547,187.0679816325234,2.2097813762839835,11,6,2,0,Normal
2024-05-30 20:39:14,0.743539424092102,6.250452406675037,5433,54.0,63.917647058823526,50.811812374846554,17.04548758817781,85,76,7,0,Normal
2024-05-30 20:39:19,0.14538936275655032,10.798894267871121,106711,54.0,57.52614555256065,34.11681598745216,373.17396223439266,1855,1826,27,0,ddos
2024-05-30 20:39:24,0.059360823687064024,10.828687101343592,103528,54.0,56.32644178454842,33.13454071385973,472.06992388065106,1838,1827,11,0,ddos
2024-05-30 20:39:29,0.0784108993713195,9.887533650293728,52116,54.0,54.17463617463618,2.460215903059836,224.76178638424872,962,959,3,0,ddos
2024-05-30 20:39:35,1.8163401138534079,1.2332247882202196,4158,212.0,231.0,123.62622878841061,2.9643429072826,18,2,16,0,Normal
2024-05-30 20:39:41,1.4166422780956525,1.7166422780956525,5277,345.5,263.85,138.98499019678349,4.330300607303008,20,4,16,0,Normal
2024-05-30 20:39:47,1.3177884187951534,3.177635206446959,3665,54.0,99.05405405405405,87.85920737977597,7.737675242659769,37,13,13,0,Normal
2024-05-30 20:39:52,1.7100925692105984,2.6343709999672815,19018,68.0,166.82456140350877,165.15087443474835,24.01142438296958,114,51,59,0,Normal
2024-05-30 20:39:57,1.6828239112984693,2.3593071562010213,4522,82.0,161.5,124.88494705127596,5.597365879617052,28,8,18,0,Normal
2024-05-30 20:48:26,1.7195538283221254,2.114805144339332,3716,66.0,195.57894736842104,146.00624204013144,3.792644545169099,19,8,11,0,Normal
2024-05-30 20:48:31,2.4632431204148593,2.493016849144568,3505,84.5,159.3181818181818,123.98951068671326,4.240479112460012,22,9,13,0,Normal
2024-05-30 20:48:36,1.8313135686043989,2.2086347869370586,9428,76.0,277.29411764705884,444.6129532533797,6.590460269991773,34,27,5,0,Normal
2024-05-30 20:48:41,0.0400678426751757,10.401482930621427,73788,54.0,54.25588235294118,5.415049354860114,306.8314441766438,1360,1353,5,0,ddos
2024-05-30 20:49:35,1.6577427265048887,1.7527152789797045,1170,86.0,130.0,73.83314522173177,1.3974363254256552,9,2,7,0,Normal
2024-05-30 20:53:13,1.8060896921261582,1.8869970710680326,10154,85.5,267.2105263157895,434.7154639830964,6.513416266262972,38,33,5,0,Normal
2024-05-30 20:53:18,1.9990298316961874,2.2081965922770874,2256,78.0,118.73684210526316,79.33396571673126,3.660138777051315,19,7,11,0,Normal
2024-05-30 20:53:24,1.1400677626718572,1.1400677626718572,5016,364.0,295.05882352941177,119.69690673099642,3.094281294923959,17,1,16,0,Normal
2024-05-30 20:57:01,0.9912642605354288,0.9912642605354288,2931,256.0,225.46153846153845,118.46168831159352,3.535710128340838,13,1,12,0,Normal
2024-05-30 20:57:06,0.1964176950106602,9.00706559099921,29849,54.0,56.747148288973385,30.47380507994126,108.13775681175355,526,515,9,0,Normal
2024-05-30 20:57:12,0.3132285990598627,8.319195341930383,19718,54.0,57.4868804664723,19.581904760737604,71.52526906429934,343,328,13,0,Normal
2024-05-30 20:57:17,2.1180782093497093,2.1180782093497093,1288,63.0,117.0909090909091,110.89672062161307,2.557640497586634,11,2,5,0,Normal
2024-05-30 20:57:22,1.3216069583883467,1.1400677626718572,4622,364.0,271.88235294117646,142.0653877426295,3.076655226938614,17,0,14,0,Normal
2024-05-30 20:57:27,0.1212812744311221,9.734381951078806,49302,54.0,56.60390355912744,27.586922364879705,180.24498418148497,871,860,10,0,ddos
2024-05-30 20:57:33,0.2711843111712312,7.793265166938424,13052,54.0,56.502164502164504,18.229625870658847,48.29615957720162,231,225,6,0,Normal
2024-05-30 20:57:38,2.235926350629032,1.41379956460568,3650,349.0,260.7142857142857,112.5220159863511,2.7336510096154223,14,0,14,0,Normal
2024-05-30 20:57:43,2.2560700273459284,1.3895642337531882,10309,349.0,271.2894736842105,110.86547274553702,7.519395092367853,38,3,35,0,Normal
2024-05-30 20:57:49,1.5,1.5,624,97.5,156.0,124.47288861434846,2.557572556734952,4,0,4,0,Normal
2024-05-30 20:57:54,1.7316596049202797,1.9535903992437764,15815,175.0,367.7906976744186,449.0584754038959,9.302313507002479,43,23,20,0,Normal
